polyhedron,face_id,n_sides,vertex_ids
MetagyrateDiminishedRhombicosidodecahedron,F37,3,V22;V1;V5
MetagyrateDiminishedRhombicosidodecahedron,F38,3,V23;V21;V18
MetagyrateDiminishedRhombicosidodecahedron,F39,3,V24;V7;V3
MetagyrateDiminishedRhombicosidodecahedron,F40,3,V25;V10;V8
MetagyrateDiminishedRhombicosidodecahedron,F41,3,V26;V9;V11
MetagyrateDiminishedRhombicosidodecahedron,F42,3,V27;V12;V14
MetagyrateDiminishedRhombicosidodecahedron,F43,3,V28;V15;V13
MetagyrateDiminishedRhombicosidodecahedron,F44,3,V30;V43;V50
MetagyrateDiminishedRhombicosidodecahedron,F45,3,V32;V53;V47
MetagyrateDiminishedRhombicosidodecahedron,F46,3,V34;V49;V42
MetagyrateDiminishedRhombicosidodecahedron,F47,3,V35;V2;V17
MetagyrateDiminishedRhombicosidodecahedron,F48,3,V36;V44;V51
MetagyrateDiminishedRhombicosidodecahedron,F49,3,V38;V46;V52
MetagyrateDiminishedRhombicosidodecahedron,F50,3,V39;V20;V6
MetagyrateDiminishedRhombicosidodecahedron,F51,3,V40;V54;V48
BigyrateDiminishedRhombicosidodecahedron,F0,10,V0;V33;V41;V29;V16;V19;V31;V45;V37;V4
BigyrateDiminishedRhombicosidodecahedron,F1,5,V22;V52;V19;V16;V49
BigyrateDiminishedRhombicosidodecahedron,F2,5,V23;V53;V20;V17;V50
BigyrateDiminishedRhombicosidodecahedron,F3,5,V24;V51;V18;V21;V54
BigyrateDiminishedRhombicosidodecahedron,F4,5,V25;V33;V0;V2;V35
BigyrateDiminishedRhombicosidodecahedron,F5,5,V26;V36;V3;V1;V34
BigyrateDiminishedRhombicosidodecahedron,F6,5,V27;V39;V6;V4;V37
BigyrateDiminishedRhombicosidodecahedron,F7,5,V28;V38;V5;V7;V40
BigyrateDiminishedRhombicosidodecahedron,F8,5,V29;V41;V8;V9;V42
BigyrateDiminishedRhombicosidodecahedron,F9,5,V30;V43;V10;V11;V44
BigyrateDiminishedRhombicosidodecahedron,F10,5,V31;V46;V13;V12;V45
BigyrateDiminishedRhombicosidodecahedron,F11,5,V32;V48;V15;V14;V47
BigyrateDiminishedRhombicosidodecahedron,F12,4,V1;V22;V49;V34
BigyrateDiminishedRhombicosidodecahedron,F13,4,V2;V23;V50;V35
BigyrateDiminishedRhombicosidodecahedron,F14,4,V3;V36;V51;V24
BigyrateDiminishedRhombicosidodecahedron,F15,4,V5;V38;V52;V22
BigyrateDiminishedRhombicosidodecahedron,F16,4,V6;V39;V53;V23
BigyrateDiminishedRhombicosidodecahedron,F17,4,V7;V24;V54;V40
BigyrateDiminishedRhombicosidodecahedron,F18,4,V8;V41;V33;V25
BigyrateDiminishedRhombicosidodecahedron,F19,4,V9;V26;V34;V42
BigyrateDiminishedRhombicosidodecahedron,F20,4,V10;V43;V35;V50
BigyrateDiminishedRhombicosidodecahedron,F21,4,V11;V51;V36;V44
BigyrateDiminishedRhombicosidodecahedron,F22,4,V12;V32;V47;V27
BigyrateDiminishedRhombicosidodecahedron,F23,4,V13;V46;V38;V28
BigyrateDiminishedRhombicosidodecahedron,F24,4,V14;V53;V39;V47
BigyrateDiminishedRhombicosidodecahedron,F25,4,V15;V48;V40;V54
BigyrateDiminishedRhombicosidodecahedron,F26,4,V16;V29;V42;V49
BigyrateDiminishedRhombicosidodecahedron,F27,4,V17;V18;V11;V10
BigyrateDiminishedRhombicosidodecahedron,F28,4,V18;V17;V20;V21
BigyrateDiminishedRhombicosidodecahedron,F29,4,V19;V52;V46;V31
BigyrateDiminishedRhombicosidodecahedron,F30,4,V20;V14;V15;V21
BigyrateDiminishedRhombicosidodecahedron,F31,4,V0;V4;V6;V2
BigyrateDiminishedRhombicosidodecahedron,F32,4,V1;V3;V7;V5
BigyrateDiminishedRhombicosidodecahedron,F33,4,V8;V25;V43;V30
BigyrateDiminishedRhombicosidodecahedron,F34,4,V9;V30;V44;V26
BigyrateDiminishedRhombicosidodecahedron,F35,4,V12;V27;V37;V45
BigyrateDiminishedRhombicosidodecahedron,F36,4,V13;V28;V48;V32
BigyrateDiminishedRhombicosidodecahedron,F37,3,V17;V10;V50
BigyrateDiminishedRhombicosidodecahedron,F38,3,V18;V51;V11
BigyrateDiminishedRhombicosidodecahedron,F39,3,V20;V53;V14
BigyrateDiminishedRhombicosidodecahedron,F40,3,V21;V15;V54
BigyrateDiminishedRhombicosidodecahedron,F41,3,V22;V1;V5
BigyrateDiminishedRhombicosidodecahedron,F42,3,V23;V2;V6
BigyrateDiminishedRhombicosidodecahedron,F43,3,V24;V7;V3
BigyrateDiminishedRhombicosidodecahedron,F44,3,V25;V35;V43
BigyrateDiminishedRhombicosidodecahedron,F45,3,V26;V44;V36
BigyrateDiminishedRhombicosidodecahedron,F46,3,V27;V47;V39
BigyrateDiminishedRhombicosidodecahedron,F47,3,V28;V40;V48
BigyrateDiminishedRhombicosidodecahedron,F48,3,V30;V9;V8
BigyrateDiminishedRhombicosidodecahedron,F49,3,V32;V12;V13
BigyrateDiminishedRhombicosidodecahedron,F50,3,V34;V49;V42
BigyrateDiminishedRhombicosidodecahedron,F51,3,V38;V46;V52
ParabidiminishedRhombicosidodecahedron,F0,10,V0;V30;V38;V26;V17;V19;V28;V42;V34;V4
ParabidiminishedRhombicosidodecahedron,F1,10,V3;V33;V41;V27;V16;V18;V29;V45;V37;V7
ParabidiminishedRhombicosidodecahedron,F2,5,V20;V48;V18;V16;V46
ParabidiminishedRhombicosidodecahedron,F3,5,V21;V49;V19;V17;V47
ParabidiminishedRhombicosidodecahedron,F4,5,V22;V30;V0;V2;V32
ParabidiminishedRhombicosidodecahedron,F5,5,V23;V33;V3;V1;V31
ParabidiminishedRhombicosidodecahedron,F6,5,V24;V36;V6;V4;V34
ParabidiminishedRhombicosidodecahedron,F7,5,V25;V35;V5;V7;V37
ParabidiminishedRhombicosidodecahedron,F8,5,V26;V38;V8;V9;V39
ParabidiminishedRhombicosidodecahedron,F9,5,V27;V41;V11;V10;V40
ParabidiminishedRhombicosidodecahedron,F10,5,V28;V43;V13;V12;V42
ParabidiminishedRhombicosidodecahedron,F11,5,V29;V44;V14;V15;V45
ParabidiminishedRhombicosidodecahedron,F12,4,V1;V21;V47;V31
ParabidiminishedRhombicosidodecahedron,F13,4,V2;V20;V46;V32
ParabidiminishedRhombicosidodecahedron,F14,4,V5;V35;V49;V21
ParabidiminishedRhombicosidodecahedron,F15,4,V6;V36;V48;V20
ParabidiminishedRhombicosidodecahedron,F16,4,V8;V38;V30;V22
ParabidiminishedRhombicosidodecahedron,F17,4,V9;V23;V31;V39
ParabidiminishedRhombicosidodecahedron,F18,4,V10;V22;V32;V40
ParabidiminishedRhombicosidodecahedron,F19,4,V11;V41;V33;V23
ParabidiminishedRhombicosidodecahedron,F20,4,V12;V24;V34;V42
ParabidiminishedRhombicosidodecahedron,F21,4,V13;V43;V35;V25
ParabidiminishedRhombicosidodecahedron,F22,4,V14;V44;V36;V24
ParabidiminishedRhombicosidodecahedron,F23,4,V15;V25;V37;V45
ParabidiminishedRhombicosidodecahedron,F24,4,V16;V27;V40;V46
ParabidiminishedRhombicosidodecahedron,F25,4,V17;V26;V39;V47
ParabidiminishedRhombicosidodecahedron,F26,4,V18;V48;V44;V29
ParabidiminishedRhombicosidodecahedron,F27,4,V19;V49;V43;V28
ParabidiminishedRhombicosidodecahedron,F28,4,V0;V4;V6;V2
ParabidiminishedRhombicosidodecahedron,F29,4,V1;V3;V7;V5
ParabidiminishedRhombicosidodecahedron,F30,4,V8;V10;V11;V9
ParabidiminishedRhombicosidodecahedron,F31,4,V12;V13;V15;V14
ParabidiminishedRhombicosidodecahedron,F32,3,V20;V2;V6
ParabidiminishedRhombicosidodecahedron,F33,3,V21;V1;V5
ParabidiminishedRhombicosidodecahedron,F34,3,V22;V10;V8
ParabidiminishedRhombicosidodecahedron,F35,3,V23;V9;V11
ParabidiminishedRhombicosidodecahedron,F36,3,V24;V12;V14
ParabidiminishedRhombicosidodecahedron,F37,3,V25;V15;V13
ParabidiminishedRhombicosidodecahedron,F38,3,V46;V40;V32
ParabidiminishedRhombicosidodecahedron,F39,3,V47;V39;V31
ParabidiminishedRhombicosidodecahedron,F40,3,V48;V36;V44
ParabidiminishedRhombicosidodecahedron,F41,3,V49;V35;V43
MetabidiminishedRhombicosidodecahedron,F0,10,V0;V30;V38;V26;V16;V18;V28;V42;V34;V4
MetabidiminishedRhombicosidodecahedron,F1,10,V2;V6;V36;V44;V29;V19;V17;V27;V40;V32
MetabidiminishedRhombicosidodecahedron,F2,5,V20;V48;V18;V16;V46
MetabidiminishedRhombicosidodecahedron,F3,5,V21;V47;V17;V19;V49
MetabidiminishedRhombicosidodecahedron,F4,5,V22;V30;V0;V2;V32
MetabidiminishedRhombicosidodecahedron,F5,5,V23;V33;V3;V1;V31
MetabidiminishedRhombicosidodecahedron,F6,5,V24;V36;V6;V4;V34
MetabidiminishedRhombicosidodecahedron,F7,5,V25;V35;V5;V7;V37
MetabidiminishedRhombicosidodecahedron,F8,5,V26;V38;V8;V9;V39
MetabidiminishedRhombicosidodecahedron,F9,5,V27;V41;V11;V10;V40
MetabidiminishedRhombicosidodecahedron,F10,5,V28;V43;V13;V12;V42
MetabidiminishedRhombicosidodecahedron,F11,5,V29;V44;V14;V15;V45
MetabidiminishedRhombicosidodecahedron,F12,4,V1;V20;V46;V31
MetabidiminishedRhombicosidodecahedron,F13,4,V3;V33;V47;V21
MetabidiminishedRhombicosidodecahedron,F14,4,V5;V35;V48;V20
MetabidiminishedRhombicosidodecahedron,F15,4,V7;V21;V49;V37
MetabidiminishedRhombicosidodecahedron,F16,4,V8;V38;V30;V22
MetabidiminishedRhombicosidodecahedron,F17,4,V9;V23;V31;V39
MetabidiminishedRhombicosidodecahedron,F18,4,V10;V22;V32;V40
MetabidiminishedRhombicosidodecahedron,F19,4,V11;V41;V33;V23
MetabidiminishedRhombicosidodecahedron,F20,4,V12;V24;V34;V42
MetabidiminishedRhombicosidodecahedron,F21,4,V13;V43;V35;V25
MetabidiminishedRhombicosidodecahedron,F22,4,V14;V44;V36;V24
MetabidiminishedRhombicosidodecahedron,F23,4,V15;V25;V37;V45
MetabidiminishedRhombicosidodecahedron,F24,4,V16;V26;V39;V46
MetabidiminishedRhombicosidodecahedron,F25,4,V17;V47;V41;V27
MetabidiminishedRhombicosidodecahedron,F26,4,V18;V48;V43;V28
MetabidiminishedRhombicosidodecahedron,F27,4,V19;V29;V45;V49
MetabidiminishedRhombicosidodecahedron,F28,4,V0;V4;V6;V2
MetabidiminishedRhombicosidodecahedron,F29,4,V1;V3;V7;V5
MetabidiminishedRhombicosidodecahedron,F30,4,V8;V10;V11;V9
MetabidiminishedRhombicosidodecahedron,F31,4,V12;V13;V15;V14
MetabidiminishedRhombicosidodecahedron,F32,3,V20;V1;V5
MetabidiminishedRhombicosidodecahedron,F33,3,V21;V7;V3
MetabidiminishedRhombicosidodecahedron,F34,3,V22;V10;V8
MetabidiminishedRhombicosidodecahedron,F35,3,V23;V9;V11
MetabidiminishedRhombicosidodecahedron,F36,3,V24;V12;V14
MetabidiminishedRhombicosidodecahedron,F37,3,V25;V15;V13
MetabidiminishedRhombicosidodecahedron,F38,3,V46;V39;V31
MetabidiminishedRhombicosidodecahedron,F39,3,V47;V33;V41
MetabidiminishedRhombicosidodecahedron,F40,3,V48;V35;V43
MetabidiminishedRhombicosidodecahedron,F41,3,V49;V45;V37
GyrateBidiminishedRhombicosidodecahedron,F0,10,V8;V24;V32;V44;V14;V15;V45;V33;V25;V9
GyrateBidiminishedRhombicosidodecahedron,F1,10,V10;V11;V27;V37;V49;V19;V18;V48;V36;V26
GyrateBidiminishedRhombicosidodecahedron,F2,5,V20;V46;V16;V12;V42
GyrateBidiminishedRhombicosidodecahedron,F3,5,V21;V47;V17;V13;V43
GyrateBidiminishedRhombicosidodecahedron,F4,5,V22;V48;V18;V14;V44
GyrateBidiminishedRhombicosidodecahedron,F5,5,V23;V45;V15;V19;V49
GyrateBidiminishedRhombicosidodecahedron,F6,5,V24;V30;V0;V2;V32
GyrateBidiminishedRhombicosidodecahedron,F7,5,V25;V33;V3;V1;V31
GyrateBidiminishedRhombicosidodecahedron,F8,5,V26;V36;V6;V4;V34
GyrateBidiminishedRhombicosidodecahedron,F9,5,V27;V35;V5;V7;V37
GyrateBidiminishedRhombicosidodecahedron,F10,5,V28;V38;V8;V9;V39
GyrateBidiminishedRhombicosidodecahedron,F11,5,V29;V41;V11;V10;V40
GyrateBidiminishedRhombicosidodecahedron,F12,4,V0;V12;V16;V4
GyrateBidiminishedRhombicosidodecahedron,F13,4,V1;V21;V43;V31
GyrateBidiminishedRhombicosidodecahedron,F14,4,V2;V22;V44;V32
GyrateBidiminishedRhombicosidodecahedron,F15,4,V3;V33;V45;V23
GyrateBidiminishedRhombicosidodecahedron,F16,4,V5;V35;V47;V21
GyrateBidiminishedRhombicosidodecahedron,F17,4,V6;V36;V48;V22
GyrateBidiminishedRhombicosidodecahedron,F18,4,V7;V23;V49;V37
GyrateBidiminishedRhombicosidodecahedron,F19,4,V8;V38;V30;V24
GyrateBidiminishedRhombicosidodecahedron,F20,4,V9;V25;V31;V39
GyrateBidiminishedRhombicosidodecahedron,F21,4,V10;V26;V34;V40
GyrateBidiminishedRhombicosidodecahedron,F22,4,V11;V41;V35;V27
GyrateBidiminishedRhombicosidodecahedron,F23,4,V12;V30;V38;V42
GyrateBidiminishedRhombicosidodecahedron,F24,4,V13;V28;V39;V43
GyrateBidiminishedRhombicosidodecahedron,F25,4,V16;V46;V40;V34
GyrateBidiminishedRhombicosidodecahedron,F26,4,V17;V47;V41;V29
GyrateBidiminishedRhombicosidodecahedron,F27,4,V0;V4;V6;V2
GyrateBidiminishedRhombicosidodecahedron,F28,4,V1;V3;V7;V5
GyrateBidiminishedRhombicosidodecahedron,F29,4,V13;V20;V42;V28
GyrateBidiminishedRhombicosidodecahedron,F30,4,V14;V18;V19;V15
GyrateBidiminishedRhombicosidodecahedron,F31,4,V17;V29;V46;V20
GyrateBidiminishedRhombicosidodecahedron,F32,3,V20;V13;V17
GyrateBidiminishedRhombicosidodecahedron,F33,3,V21;V1;V5
GyrateBidiminishedRhombicosidodecahedron,F34,3,V22;V2;V6
GyrateBidiminishedRhombicosidodecahedron,F35,3,V23;V7;V3
GyrateBidiminishedRhombicosidodecahedron,F36,3,V28;V42;V38
GyrateBidiminishedRhombicosidodecahedron,F37,3,V29;V40;V46
GyrateBidiminishedRhombicosidodecahedron,F38,3,V30;V12;V0
GyrateBidiminishedRhombicosidodecahedron,F39,3,V31;V43;V39
GyrateBidiminishedRhombicosidodecahedron,F40,3,V34;V4;V16
GyrateBidiminishedRhombicosidodecahedron,F41,3,V35;V41;V47
TridiminishedRhombicosidodecahedron,F0,10,V0;V27;V35;V25;V12;V15;V26;V37;V31;V4
TridiminishedRhombicosidodecahedron,F1,10,V8;V21;V29;V40;V13;V14;V41;V30;V22;V9
TridiminishedRhombicosidodecahedron,F2,10,V10;V11;V24;V34;V44;V17;V16;V43;V33;V23
TridiminishedRhombicosidodecahedron,F3,5,V18;V42;V15;V12;V39
TridiminishedRhombicosidodecahedron,F4,5,V19;V43;V16;V13;V40
TridiminishedRhombicosidodecahedron,F5,5,V20;V41;V14;V17;V44
TridiminishedRhombicosidodecahedron,F6,5,V21;V27;V0;V2;V29
TridiminishedRhombicosidodecahedron,F7,5,V22;V30;V3;V1;V28
TridiminishedRhombicosidodecahedron,F8,5,V23;V33;V6;V4;V31
TridiminishedRhombicosidodecahedron,F9,5,V24;V32;V5;V7;V34
TridiminishedRhombicosidodecahedron,F10,5,V25;V35;V8;V9;V36
TridiminishedRhombicosidodecahedron,F11,5,V26;V38;V11;V10;V37
TridiminishedRhombicosidodecahedron,F12,4,V1;V18;V39;V28
TridiminishedRhombicosidodecahedron,F13,4,V2;V19;V40;V29
TridiminishedRhombicosidodecahedron,F14,4,V3;V30;V41;V20
TridiminishedRhombicosidodecahedron,F15,4,V5;V32;V42;V18
TridiminishedRhombicosidodecahedron,F16,4,V6;V33;V43;V19
TridiminishedRhombicosidodecahedron,F17,4,V7;V20;V44;V34
TridiminishedRhombicosidodecahedron,F18,4,V8;V35;V27;V21
TridiminishedRhombicosidodecahedron,F19,4,V9;V22;V28;V36
TridiminishedRhombicosidodecahedron,F20,4,V10;V23;V31;V37
TridiminishedRhombicosidodecahedron,F21,4,V11;V38;V32;V24
TridiminishedRhombicosidodecahedron,F22,4,V12;V25;V36;V39
TridiminishedRhombicosidodecahedron,F23,4,V13;V16;V17;V14
TridiminishedRhombicosidodecahedron,F24,4,V15;V42;V38;V26
TridiminishedRhombicosidodecahedron,F25,4,V0;V4;V6;V2
TridiminishedRhombicosidodecahedron,F26,4,V1;V3;V7;V5
TridiminishedRhombicosidodecahedron,F27,3,V18;V1;V5
TridiminishedRhombicosidodecahedron,F28,3,V19;V2;V6
TridiminishedRhombicosidodecahedron,F29,3,V20;V7;V3
TridiminishedRhombicosidodecahedron,F30,3,V38;V42;V32
TridiminishedRhombicosidodecahedron,F31,3,V39;V36;V28
SnubSquareAntiprism,F0,4,V8;V11;V9;V10
SnubSquareAntiprism,F1,4,V12;V14;V15;V13
SnubSquareAntiprism,F2,3,V0;V12;V13
SnubSquareAntiprism,F3,3,V1;V15;V14
SnubSquareAntiprism,F4,3,V2;V14;V12
SnubSquareAntiprism,F5,3,V3;V13;V15
SnubSquareAntiprism,F6,3,V4;V8;V10
SnubSquareAntiprism,F7,3,V5;V11;V8
SnubSquareAntiprism,F8,3,V6;V10;V9
SnubSquareAntiprism,F9,3,V7;V9;V11
SnubSquareAntiprism,F10,3,V0;V5;V8
SnubSquareAntiprism,F11,3,V0;V8;V4
SnubSquareAntiprism,F12,3,V1;V6;V9
SnubSquareAntiprism,F13,3,V1;V9;V7
SnubSquareAntiprism,F14,3,V2;V4;V10
SnubSquareAntiprism,F15,3,V2;V10;V6
SnubSquareAntiprism,F16,3,V3;V7;V11
SnubSquareAntiprism,F17,3,V3;V11;V5
SnubSquareAntiprism,F18,3,V4;V2;V12
SnubSquareAntiprism,F19,3,V4;V12;V0
SnubSquareAntiprism,F20,3,V5;V0;V13
SnubSquareAntiprism,F21,3,V5;V13;V3
SnubSquareAntiprism,F22,3,V6;V1;V14
SnubSquareAntiprism,F23,3,V6;V14;V2
SnubSquareAntiprism,F24,3,V7;V3;V15
SnubSquareAntiprism,F25,3,V7;V15;V1
Sphenocorona,F0,4,V7;V6;V0;V1
Sphenocorona,F1,4,V6;V7;V3;V2
Sphenocorona,F2,3,V4;V1;V0
Sphenocorona,F3,3,V5;V2;V3
Sphenocorona,F4,3,V8;V5;V4
Sphenocorona,F5,3,V9;V4;V5
Sphenocorona,F6,3,V8;V4;V0
Sphenocorona,F7,3,V9;V5;V3
Sphenocorona,F8,3,V8;V2;V5
Sphenocorona,F9,3,V9;V1;V4
Sphenocorona,F10,3,V8;V0;V6
Sphenocorona,F11,3,V9;V3;V7
Sphenocorona,F12,3,V8;V6;V2
Sphenocorona,F13,3,V9;V7;V1
Hebesphenomegacorona,F0,4,V4;V5;V7;V6
Hebesphenomegacorona,F1,4,V0;V4;V6;V2
Hebesphenomegacorona,F2,4,V3;V7;V5;V1
Hebesphenomegacorona,F3,3,V8;V0;V10
Hebesphenomegacorona,F4,3,V9;V3;V11
Hebesphenomegacorona,F5,3,V8;V10;V1
Hebesphenomegacorona,F6,3,V9;V11;V2
Hebesphenomegacorona,F7,3,V8;V1;V5
Hebesphenomegacorona,F8,3,V9;V2;V6
Hebesphenomegacorona,F9,3,V8;V4;V0
Hebesphenomegacorona,F10,3,V9;V7;V3
Hebesphenomegacorona,F11,3,V10;V0;V12
Hebesphenomegacorona,F12,3,V11;V3;V13
Hebesphenomegacorona,F13,3,V10;V13;V1
Hebesphenomegacorona,F14,3,V11;V12;V2
Hebesphenomegacorona,F15,3,V8;V5;V4
Hebesphenomegacorona,F16,3,V9;V6;V7
Hebesphenomegacorona,F17,3,V10;V12;V13
Hebesphenomegacorona,F18,3,V11;V13;V12
Hebesphenomegacorona,F19,3,V12;V0;V2
Hebesphenomegacorona,F20,3,V13;V3;V1
Disphenocingulum,F0,4,V8;V9;V3;V1
Disphenocingulum,F1,4,V9;V8;V0;V2
Disphenocingulum,F2,4,V10;V11;V7;V6
Disphenocingulum,F3,4,V11;V10;V4;V5
Disphenocingulum,F4,3,V12;V0;V8
Disphenocingulum,F5,3,V12;V8;V1
Disphenocingulum,F6,3,V13;V3;V9
Disphenocingulum,F7,3,V13;V9;V2
Disphenocingulum,F8,3,V14;V4;V10
Disphenocingulum,F9,3,V14;V10;V6
Disphenocingulum,F10,3,V15;V7;V11
Disphenocingulum,F11,3,V15;V11;V5
Disphenocingulum,F12,3,V12;V4;V0
Disphenocingulum,F13,3,V12;V1;V5
Disphenocingulum,F14,3,V13;V7;V3
Disphenocingulum,F15,3,V13;V2;V6
Disphenocingulum,F16,3,V14;V6;V2
Disphenocingulum,F17,3,V14;V0;V4
Disphenocingulum,F18,3,V15;V5;V1
Disphenocingulum,F19,3,V15;V3;V7
Disphenocingulum,F20,3,V12;V5;V4
Disphenocingulum,F21,3,V13;V6;V7
Disphenocingulum,F22,3,V14;V2;V0
Disphenocingulum,F23,3,V15;V1;V3
Bilunabirotunda,F0,5,V12;V2;V9;V8;V0
Bilunabirotunda,F1,5,V12;V4;V10;V11;V6
Bilunabirotunda,F2,5,V13;V1;V8;V9;V3
Bilunabirotunda,F3,5,V13;V7;V11;V10;V5
Bilunabirotunda,F4,4,V0;V1;V5;V4
Bilunabirotunda,F5,4,V3;V2;V6;V7
Bilunabirotunda,F6,3,V8;V1;V0
Bilunabirotunda,F7,3,V9;V2;V3
Bilunabirotunda,F8,3,V10;V4;V5
Bilunabirotunda,F9,3,V11;V7;V6
Bilunabirotunda,F10,3,V12;V0;V4
Bilunabirotunda,F11,3,V12;V6;V2
Bilunabirotunda,F12,3,V13;V3;V7
Bilunabirotunda,F13,3,V13;V5;V1
TriangularHebesphenorotunda,F0,6,V6;V11;V8;V10;V7;V9
TriangularHebesphenorotunda,F1,5,V0;V12;V14;V5;V15
TriangularHebesphenorotunda,F2,5,V1;V13;V12;V3;V16
TriangularHebesphenorotunda,F3,5,V2;V14;V13;V4;V17
TriangularHebesphenorotunda,F4,4,V0;V6;V9;V3
TriangularHebesphenorotunda,F5,4,V1;V7;V10;V4
TriangularHebesphenorotunda,F6,4,V2;V8;V11;V5
TriangularHebesphenorotunda,F7,3,V0;V3;V12
TriangularHebesphenorotunda,F8,3,V1;V4;V13
TriangularHebesphenorotunda,F9,3,V2;V5;V14
TriangularHebesphenorotunda,F10,3,V0;V15;V6
TriangularHebesphenorotunda,F11,3,V1;V16;V7
TriangularHebesphenorotunda,F12,3,V2;V17;V8
TriangularHebesphenorotunda,F13,3,V3;V9;V16
TriangularHebesphenorotunda,F14,3,V4;V10;V17
TriangularHebesphenorotunda,F15,3,V5;V11;V15
TriangularHebesphenorotunda,F16,3,V6;V15;V11
TriangularHebesphenorotunda,F17,3,V7;V16;V9
TriangularHebesphenorotunda,F18,3,V8;V17;V10
TriangularHebesphenorotunda,F19,3,V12;V13;V14
TriangularPrism,F0,4,V0;V1;V5;V4
TriangularPrism,F1,4,V4;V5;V3;V2
TriangularPrism,F2,4,V2;V3;V1;V0
TriangularPrism,F3,3,V0;V4;V2
TriangularPrism,F4,3,V1;V3;V5
SquarePrism,F0,4,V0;V1;V5;V4
SquarePrism,F1,4,V0;V4;V6;V2
SquarePrism,F2,4,V0;V2;V3;V1
SquarePrism,F3,4,V7;V3;V2;V6
SquarePrism,F4,4,V7;V6;V4;V5
SquarePrism,F5,4,V7;V5;V1;V3
PentagonalPrism,F0,5,V0;V8;V2;V6;V4
PentagonalPrism,F1,5,V1;V5;V7;V3;V9
PentagonalPrism,F2,4,V0;V1;V9;V8
PentagonalPrism,F3,4,V8;V9;V3;V2
PentagonalPrism,F4,4,V2;V3;V7;V6
PentagonalPrism,F5,4,V6;V7;V5;V4
PentagonalPrism,F6,4,V4;V5;V1;V0
HexagonalPrism,F0,6,V0;V4;V8;V2;V10;V6
HexagonalPrism,F1,6,V1;V7;V11;V3;V9;V5
HexagonalPrism,F2,4,V0;V1;V5;V4
HexagonalPrism,F3,4,V4;V5;V9;V8
HexagonalPrism,F4,4,V8;V9;V3;V2
HexagonalPrism,F5,4,V2;V3;V11;V10
HexagonalPrism,F6,4,V10;V11;V7;V6
HexagonalPrism,F7,4,V6;V7;V1;V0
HeptagonalPrism,F0,7,V0;V4;V12;V6;V2;V10;V8
HeptagonalPrism,F1,7,V1;V9;V11;V3;V7;V13;V5
HeptagonalPrism,F2,4,V0;V1;V5;V4
HeptagonalPrism,F3,4,V4;V5;V13;V12
HeptagonalPrism,F4,4,V12;V13;V7;V6
HeptagonalPrism,F5,4,V6;V7;V3;V2
HeptagonalPrism,F6,4,V2;V3;V11;V10
HeptagonalPrism,F7,4,V10;V11;V9;V8
HeptagonalPrism,F8,4,V8;V9;V1;V0
OctagonalPrism,F0,8,V0;V8;V12;V4;V6;V14;V10;V2
OctagonalPrism,F1,8,V1;V3;V11;V15;V7;V5;V13;V9
OctagonalPrism,F2,4,V0;V1;V9;V8
OctagonalPrism,F3,4,V8;V9;V13;V12
OctagonalPrism,F4,4,V12;V13;V5;V4
OctagonalPrism,F5,4,V4;V5;V7;V6
OctagonalPrism,F6,4,V6;V7;V15;V14
OctagonalPrism,F7,4,V14;V15;V11;V10
OctagonalPrism,F8,4,V10;V11;V3;V2
OctagonalPrism,F9,4,V2;V3;V1;V0
TriangularAntiprism,F0,3,V0;V2;V4
TriangularAntiprism,F1,3,V0;V4;V3
TriangularAntiprism,F2,3,V0;V3;V5
TriangularAntiprism,F3,3,V0;V5;V2
TriangularAntiprism,F4,3,V1;V2;V5
TriangularAntiprism,F5,3,V1;V5;V3
TriangularAntiprism,F6,3,V1;V3;V4
TriangularAntiprism,F7,3,V1;V4;V2
SquareAntiprism,F0,4,V0;V2;V3;V1
SquareAntiprism,F1,4,V4;V7;V5;V6
SquareAntiprism,F2,3,V0;V1;V4
SquareAntiprism,F3,3,V0;V4;V6
SquareAntiprism,F4,3,V1;V3;V7
SquareAntiprism,F5,3,V1;V7;V4
SquareAntiprism,F6,3,V2;V0;V6
SquareAntiprism,F7,3,V2;V6;V5
SquareAntiprism,F8,3,V3;V2;V5
SquareAntiprism,F9,3,V3;V5;V7
PentagonalAntiprism,F0,5,V0;V6;V7;V1;V8
PentagonalAntiprism,F1,5,V2;V4;V5;V3;V9
PentagonalAntiprism,F2,3,V0;V4;V2
PentagonalAntiprism,F3,3,V0;V2;V6
PentagonalAntiprism,F4,3,V6;V2;V9
PentagonalAntiprism,F5,3,V6;V9;V7
PentagonalAntiprism,F6,3,V7;V9;V3
PentagonalAntiprism,F7,3,V7;V3;V1
PentagonalAntiprism,F8,3,V1;V3;V5
PentagonalAntiprism,F9,3,V1;V5;V8
PentagonalAntiprism,F10,3,V8;V5;V4
PentagonalAntiprism,F11,3,V8;V4;V0
HexagonalAntiprism,F0,6,V0;V2;V4;V1;V5;V3
HexagonalAntiprism,F1,6,V6;V7;V11;V9;V8;V10
HexagonalAntiprism,F2,3,V0;V3;V7
HexagonalAntiprism,F3,3,V0;V7;V6
HexagonalAntiprism,F4,3,V1;V4;V8
HexagonalAntiprism,F5,3,V1;V8;V9
HexagonalAntiprism,F6,3,V2;V0;V6
HexagonalAntiprism,F7,3,V2;V6;V10
HexagonalAntiprism,F8,3,V3;V5;V11
HexagonalAntiprism,F9,3,V3;V11;V7
HexagonalAntiprism,F10,3,V4;V2;V10
